shop,date,weather,temperature,customers
152,2017-04-11,stormy,22,1206
153,2017-04-11,stormy,19,714
154,2017-04-11,sunny,15,819
155,2017-04-11,cloudy,15,776
156,2017-04-11,cloudy,14,756
157,2017-04-11,cloudy,19,702
158,2017-04-11,cloudy,18,783
159,2017-04-11,sunny,16,1358
160,2017-04-11,sunny,19,1106
161,2017-04-11,sunny,16,798
162,2017-04-11,rainy,21,769
163,2017-04-11,sunny,14,962
164,2017-04-11,sunny,21,928
165,2017-04-11,rainy,17,804
166,2017-04-11,sunny,18,847
167,2017-04-11,rainy,14,802
168,2017-04-11,cloudy,17,850
169,2017-04-11,stormy,13,604
170,2017-04-11,cloudy,12,742
171,2017-04-11,rainy,17,1125
172,2017-04-11,rainy,15,671
173,2017-04-11,sunny,20,882
174,2017-04-11,rainy,13,1333
175,2017-04-11,sunny,13,815
176,2017-04-11,stormy,17,850
177,2017-04-11,rainy,18,1011
178,2017-04-11,sunny,12,648
179,2017-04-11,sunny,18,724
180,2017-04-11,sunny,17,798
181,2017-04-11,sunny,14,780
182,2017-04-11,cloudy,14,827
183,2017-04-11,stormy,21,596
184,2017-04-11,sunny,13,919
185,2017-04-11,stormy,15,583
186,2017-04-11,sunny,14,617
187,2017-04-11,stormy,12,794
188,2017-04-11,sunny,17,774
189,2017-04-11,cloudy,17,917
190,2017-04-11,sunny,20,1039
191,2017-04-11,sunny,18,535
192,2017-04-11,rainy,13,871
193,2017-04-11,sunny,15,845
194,2017-04-11,cloudy,20,848
195,2017-04-11,cloudy,14,786
196,2017-04-11,sunny,18,1448
197,2017-04-11,stormy,12,761
198,2017-04-11,stormy,15,1186
199,2017-04-11,rainy,13,1186
200,2017-04-11,rainy,18,1207
201,2017-04-11,cloudy,17,941
202,2017-04-11,sunny,18,1184
203,2017-04-11,sunny,17,905
204,2017-04-11,rainy,17,781
205,2017-04-11,sunny,20,947
206,2017-04-11,cloudy,18,941
207,2017-04-11,cloudy,13,602
208,2017-04-11,sunny,15,798
209,2017-04-11,sunny,18,829
210,2017-04-11,cloudy,12,663
211,2017-04-11,cloudy,15,570
212,2017-04-11,rainy,20,1135
213,2017-04-11,cloudy,12,1019
214,2017-04-11,rainy,12,870
215,2017-04-11,sunny,16,896
216,2017-04-11,sunny,21,642
217,2017-04-11,stormy,12,646
218,2017-04-11,stormy,14,508
219,2017-04-11,stormy,19,711
220,2017-04-11,rainy,16,903
221,2017-04-11,stormy,9,827
222,2017-04-11,cloudy,19,744
223,2017-04-11,sunny,15,781
224,2017-04-11,rainy,20,547
225,2017-04-11,sunny,16,1204
226,2017-04-11,sunny,14,902
227,2017-04-11,sunny,19,1005
228,2017-04-11,stormy,14,988
229,2017-04-11,stormy,11,978
230,2017-04-11,sunny,21,609
231,2017-04-11,cloudy,17,793
232,2017-04-11,cloudy,19,796
233,2017-04-11,stormy,19,1375
234,2017-04-11,cloudy,12,717
235,2017-04-11,stormy,18,489
236,2017-04-11,rainy,18,979
237,2017-04-11,rainy,24,1085
238,2017-04-11,rainy,18,1354
239,2017-04-11,stormy,19,956
240,2017-04-11,sunny,18,715
241,2017-04-11,rainy,19,613
242,2017-04-11,rainy,12,860
243,2017-04-11,sunny,18,973
244,2017-04-11,stormy,16,1042
245,2017-04-11,sunny,16,791
246,2017-04-11,stormy,13,649
247,2017-04-11,sunny,18,1012
248,2017-04-11,sunny,19,1047
249,2017-04-11,rainy,14,751
250,2017-04-11,cloudy,10,619
251,2017-04-11,rainy,13,917
252,2017-04-11,stormy,14,559
253,2017-04-11,stormy,21,609
254,2017-04-11,stormy,15,873
255,2017-04-11,sunny,15,1020
256,2017-04-11,stormy,9,940
257,2017-04-11,stormy,13,742
258,2017-04-11,rainy,13,1137
259,2017-04-11,stormy,11,774
260,2017-04-11,rainy,24,827
261,2017-04-11,cloudy,15,966
262,2017-04-11,stormy,13,533
263,2017-04-11,rainy,14,1106
264,2017-04-11,sunny,17,978
265,2017-04-11,rainy,16,421
266,2017-04-11,sunny,19,741
267,2017-04-11,rainy,11,1104
268,2017-04-11,sunny,18,964
269,2017-04-11,cloudy,20,863
270,2017-04-11,rainy,20,834
271,2017-04-11,rainy,12,948
272,2017-04-11,cloudy,17,803
273,2017-04-11,rainy,17,983
274,2017-04-11,stormy,18,614
275,2017-04-11,stormy,20,747
276,2017-04-11,sunny,13,849
277,2017-04-11,stormy,10,812
278,2017-04-11,sunny,16,1009
279,2017-04-11,sunny,11,677
280,2017-04-11,sunny,15,618
281,2017-04-11,stormy,14,983
282,2017-04-11,sunny,14,858
283,2017-04-11,sunny,17,858
284,2017-04-11,sunny,14,1110
285,2017-04-11,stormy,13,722
286,2017-04-11,rainy,19,1067
287,2017-04-11,cloudy,15,895
288,2017-04-11,stormy,11,858
289,2017-04-11,rainy,15,1028
290,2017-04-11,rainy,15,653
291,2017-04-11,rainy,12,546
292,2017-04-11,stormy,13,626
293,2017-04-11,rainy,22,1271
294,2017-04-11,rainy,16,717
295,2017-04-11,cloudy,18,777
296,2017-04-11,rainy,16,1046
297,2017-04-11,cloudy,18,955
298,2017-04-11,stormy,13,894
299,2017-04-11,sunny,16,737
300,2017-04-11,rainy,13,651
301,2017-04-11,cloudy,18,1038
302,2017-04-11,sunny,20,961
303,2017-04-11,rainy,21,984
304,2017-04-11,sunny,20,743
305,2017-04-11,stormy,9,1084
306,2017-04-11,sunny,16,842
307,2017-04-11,rainy,18,833
308,2017-04-11,sunny,16,384
309,2017-04-11,sunny,18,940
310,2017-04-11,stormy,10,696
311,2017-04-11,rainy,17,718
312,2017-04-11,sunny,15,579
313,2017-04-11,cloudy,12,1288
314,2017-04-11,stormy,20,833
315,2017-04-11,stormy,17,681
316,2017-04-11,stormy,15,744
317,2017-04-11,stormy,16,503
318,2017-04-11,cloudy,18,950
319,2017-04-11,sunny,20,743
320,2017-04-11,rainy,23,815
321,2017-04-11,rainy,13,994
322,2017-04-11,sunny,20,745
323,2017-04-11,rainy,18,894
324,2017-04-11,cloudy,15,1391
325,2017-04-11,stormy,14,913
326,2017-04-11,rainy,14,839
327,2017-04-11,cloudy,16,825
328,2017-04-11,sunny,16,883
329,2017-04-11,stormy,11,1002
330,2017-04-11,cloudy,14,834
331,2017-04-11,rainy,16,783
332,2017-04-11,cloudy,17,852
333,2017-04-11,sunny,18,1318
334,2017-04-11,sunny,13,876
335,2017-04-11,rainy,20,806
336,2017-04-11,cloudy,17,1090
337,2017-04-11,rainy,21,702
338,2017-04-11,cloudy,14,729
339,2017-04-11,cloudy,18,831
340,2017-04-11,sunny,17,1262
341,2017-04-11,stormy,15,917
342,2017-04-11,cloudy,15,703
343,2017-04-11,cloudy,18,1048
344,2017-04-11,rainy,16,472
345,2017-04-11,sunny,17,857
346,2017-04-11,sunny,15,776
347,2017-04-11,sunny,15,958
348,2017-04-11,sunny,20,829
349,2017-04-11,stormy,19,698
350,2017-04-11,sunny,15,893
351,2017-04-11,rainy,20,826
352,2017-04-11,sunny,14,537
353,2017-04-11,cloudy,17,1018
354,2017-04-11,sunny,16,874
355,2017-04-11,sunny,16,589
356,2017-04-11,stormy,11,820
357,2017-04-11,sunny,18,1225
358,2017-04-11,sunny,17,1019
359,2017-04-11,cloudy,16,1171
360,2017-04-11,stormy,17,811
361,2017-04-11,cloudy,20,842
362,2017-04-11,rainy,13,800
363,2017-04-11,sunny,14,1147
364,2017-04-11,sunny,18,947
365,2017-04-11,stormy,12,672
366,2017-04-11,stormy,13,527
367,2017-04-11,sunny,16,794
368,2017-04-11,sunny,18,956
369,2017-04-11,stormy,9,712
370,2017-04-11,sunny,22,870
371,2017-04-11,rainy,20,610
372,2017-04-11,cloudy,17,811
373,2017-04-11,sunny,12,987
374,2017-04-11,sunny,14,1035
375,2017-04-11,sunny,12,1019
376,2017-04-11,stormy,14,641
377,2017-04-11,sunny,12,712
378,2017-04-11,stormy,12,582
379,2017-04-11,rainy,27,870
380,2017-04-11,stormy,10,733
381,2017-04-11,rainy,19,683
382,2017-04-11,cloudy,16,1026
383,2017-04-11,cloudy,15,1068
384,2017-04-11,stormy,17,761
385,2017-04-11,sunny,11,834
386,2017-04-11,rainy,17,1152
387,2017-04-11,cloudy,18,788
388,2017-04-11,sunny,18,1045
389,2017-04-11,sunny,15,744
390,2017-04-11,rainy,20,801
391,2017-04-11,sunny,17,1080
392,2017-04-11,cloudy,16,1036
393,2017-04-11,sunny,16,657
394,2017-04-11,stormy,12,812
395,2017-04-11,cloudy,17,656
396,2017-04-11,cloudy,14,920
397,2017-04-11,stormy,15,895
398,2017-04-11,sunny,17,1030
399,2017-04-11,rainy,20,851
400,2017-04-11,stormy,15,462
401,2017-04-11,stormy,15,581
402,2017-04-11,sunny,13,882
403,2017-04-11,sunny,20,1039
404,2017-04-11,cloudy,11,991
405,2017-04-11,sunny,14,778
406,2017-04-11,rainy,16,724
407,2017-04-11,stormy,12,883
408,2017-04-11,stormy,18,709
409,2017-04-11,cloudy,15,757
410,2017-04-11,rainy,18,654
411,2017-04-11,sunny,17,902
412,2017-04-11,sunny,18,888
413,2017-04-11,stormy,14,565
414,2017-04-11,sunny,19,782
415,2017-04-11,cloudy,15,1049
416,2017-04-11,rainy,21,807
417,2017-04-11,rainy,24,772
418,2017-04-11,sunny,14,993
419,2017-04-11,sunny,17,676
420,2017-04-11,stormy,9,993
421,2017-04-11,sunny,20,1011
422,2017-04-11,stormy,15,794
423,2017-04-11,cloudy,14,848
424,2017-04-11,cloudy,17,929
425,2017-04-11,sunny,18,631
426,2017-04-11,stormy,19,942
427,2017-04-11,sunny,16,955
428,2017-04-11,cloudy,15,607
429,2017-04-11,stormy,17,991
430,2017-04-11,sunny,16,1005
431,2017-04-11,sunny,15,765
432,2017-04-11,sunny,19,1084
433,2017-04-11,sunny,15,690
434,2017-04-11,cloudy,17,799
435,2017-04-11,sunny,17,1146
436,2017-04-11,cloudy,16,812
437,2017-04-11,stormy,10,1042
438,2017-04-11,stormy,15,994
439,2017-04-11,rainy,12,543
440,2017-04-11,rainy,17,958
441,2017-04-11,cloudy,17,680
442,2017-04-11,sunny,21,1131
443,2017-04-11,cloudy,16,758
444,2017-04-11,cloudy,14,513
445,2017-04-11,stormy,9,1095
446,2017-04-11,sunny,17,713
447,2017-04-11,stormy,15,984
448,2017-04-11,sunny,10,797
449,2017-04-11,rainy,14,862
450,2017-04-11,stormy,15,865
451,2017-04-11,stormy,11,931
452,2017-04-11,stormy,14,989
453,2017-04-11,sunny,19,889
454,2017-04-11,stormy,13,968
455,2017-04-11,rainy,13,622
456,2017-04-11,sunny,17,868
457,2017-04-11,rainy,13,896
458,2017-04-11,stormy,17,855
459,2017-04-11,stormy,14,793
460,2017-04-11,rainy,20,749
461,2017-04-11,stormy,17,625
462,2017-04-11,stormy,15,886
463,2017-04-11,stormy,9,996
464,2017-04-11,cloudy,16,416
465,2017-04-11,stormy,11,1174
466,2017-04-11,cloudy,18,797
467,2017-04-11,stormy,14,575
468,2017-04-11,cloudy,13,954
469,2017-04-11,sunny,14,676
470,2017-04-11,cloudy,13,716
471,2017-04-11,sunny,16,874
472,2017-04-11,sunny,14,761
473,2017-04-11,rainy,15,880
474,2017-04-11,rainy,16,829
475,2017-04-11,cloudy,14,601
476,2017-04-11,rainy,15,1100
477,2017-04-11,stormy,13,674
478,2017-04-11,stormy,15,765
479,2017-04-11,rainy,17,1274
480,2017-04-11,sunny,17,896
481,2017-04-11,stormy,14,779
482,2017-04-11,stormy,12,480
483,2017-04-11,stormy,11,645
484,2017-04-11,cloudy,16,865
485,2017-04-11,sunny,18,931
486,2017-04-11,cloudy,19,629
487,2017-04-11,sunny,20,1134
488,2017-04-11,rainy,16,742
489,2017-04-11,stormy,14,885
490,2017-04-11,stormy,18,733
491,2017-04-11,rainy,20,718
492,2017-04-11,rainy,14,526
493,2017-04-11,stormy,16,582
494,2017-04-11,stormy,16,964
495,2017-04-11,stormy,15,455
496,2017-04-11,stormy,14,937
497,2017-04-11,sunny,15,907
498,2017-04-11,rainy,21,998
499,2017-04-11,sunny,18,746
500,2017-04-11,cloudy,17,1264
501,2017-04-11,sunny,19,1035
502,2017-04-11,stormy,10,839
503,2017-04-11,cloudy,16,1083
504,2017-04-11,stormy,18,1074
505,2017-04-11,cloudy,18,1123
506,2017-04-11,cloudy,12,985
507,2017-04-11,cloudy,11,536
508,2017-04-11,stormy,11,911
509,2017-04-11,cloudy,13,1021
510,2017-04-11,rainy,22,768
511,2017-04-11,rainy,19,996
512,2017-04-11,stormy,13,787
513,2017-04-11,stormy,16,726
514,2017-04-11,rainy,19,780
515,2017-04-11,sunny,20,921
516,2017-04-11,cloudy,17,882
517,2017-04-11,sunny,14,1046
518,2017-04-11,sunny,20,1077
519,2017-04-11,rainy,14,1136
520,2017-04-11,cloudy,14,756
521,2017-04-11,sunny,13,907
522,2017-04-11,rainy,16,711
523,2017-04-11,cloudy,19,1024
524,2017-04-11,sunny,18,845
525,2017-04-11,rainy,14,1159
526,2017-04-11,sunny,17,714
527,2017-04-11,rainy,21,1083
528,2017-04-11,stormy,11,583
529,2017-04-11,rainy,19,949
530,2017-04-11,cloudy,18,573
531,2017-04-11,sunny,22,708
532,2017-04-11,stormy,18,498
533,2017-04-11,sunny,19,783
534,2017-04-11,cloudy,17,760
535,2017-04-11,rainy,19,923
536,2017-04-11,stormy,12,698
537,2017-04-11,stormy,17,699
538,2017-04-11,stormy,19,817
539,2017-04-11,sunny,18,634
540,2017-04-11,sunny,22,809
541,2017-04-11,sunny,20,740
542,2017-04-11,stormy,17,795
543,2017-04-11,sunny,16,856
544,2017-04-11,rainy,18,712
545,2017-04-11,rainy,11,500
546,2017-04-11,sunny,15,849
547,2017-04-11,rainy,17,1247
548,2017-04-11,cloudy,10,945
549,2017-04-11,cloudy,16,1079
550,2017-04-11,rainy,16,1100
551,2017-04-11,stormy,10,915
552,2017-04-11,stormy,19,849
553,2017-04-11,sunny,15,991
554,2017-04-11,stormy,10,423
555,2017-04-11,stormy,10,1026
556,2017-04-11,stormy,15,743
557,2017-04-11,sunny,16,1009
558,2017-04-11,rainy,21,744
559,2017-04-11,cloudy,17,1078
560,2017-04-11,sunny,17,1148
561,2017-04-11,cloudy,16,754
562,2017-04-11,stormy,12,587
563,2017-04-11,cloudy,10,829
564,2017-04-11,rainy,14,751
565,2017-04-11,rainy,18,844
566,2017-04-11,stormy,17,841
567,2017-04-11,stormy,13,847
568,2017-04-11,rainy,14,1078
569,2017-04-11,sunny,13,826
570,2017-04-11,stormy,8,610
571,2017-04-11,cloudy,14,916
572,2017-04-11,sunny,15,966
573,2017-04-11,cloudy,19,723
574,2017-04-11,stormy,16,849
575,2017-04-11,stormy,14,513
576,2017-04-11,sunny,18,1174
577,2017-04-11,stormy,18,783
578,2017-04-11,stormy,20,788
579,2017-04-11,cloudy,17,765
580,2017-04-11,sunny,18,1061
581,2017-04-11,stormy,12,713
582,2017-04-11,rainy,17,844
583,2017-04-11,rainy,21,1019
584,2017-04-11,stormy,15,721
585,2017-04-11,cloudy,16,840
586,2017-04-11,stormy,13,873
587,2017-04-11,rainy,18,814
588,2017-04-11,sunny,18,694
589,2017-04-11,stormy,12,243
590,2017-04-11,stormy,18,730
591,2017-04-11,rainy,15,1022
592,2017-04-11,rainy,18,626
593,2017-04-11,sunny,19,1030
594,2017-04-11,sunny,18,779
595,2017-04-11,rainy,20,974
596,2017-04-11,sunny,13,991
597,2017-04-11,stormy,15,727
598,2017-04-11,stormy,20,662
599,2017-04-11,rainy,22,1114
600,2017-04-11,cloudy,18,894
601,2017-04-11,sunny,13,743
602,2017-04-11,stormy,18,823
603,2017-04-11,sunny,17,903
604,2017-04-11,cloudy,19,639
605,2017-04-11,cloudy,16,910
606,2017-04-11,stormy,14,654
607,2017-04-11,cloudy,15,952
608,2017-04-11,rainy,14,1098
609,2017-04-11,sunny,16,1135
610,2017-04-11,rainy,18,829
611,2017-04-11,sunny,15,954
612,2017-04-11,cloudy,20,854
613,2017-04-11,stormy,20,564
614,2017-04-11,rainy,25,1010
615,2017-04-11,rainy,20,774
616,2017-04-11,cloudy,18,727
617,2017-04-11,sunny,19,721
618,2017-04-11,rainy,15,444
0,2017-04-12,sunny,19,958
1,2017-04-12,stormy,16,1056
2,2017-04-12,cloudy,16,943
3,2017-04-12,sunny,19,537
4,2017-04-12,sunny,17,1181
5,2017-04-12,stormy,14,586
6,2017-04-12,cloudy,16,1086
7,2017-04-12,cloudy,15,696
8,2017-04-12,cloudy,18,732
9,2017-04-12,stormy,15,934
10,2017-04-12,sunny,16,1084
11,2017-04-12,rainy,15,449
12,2017-04-12,sunny,18,915
13,2017-04-12,cloudy,14,523
14,2017-04-12,rainy,20,1313
15,2017-04-12,rainy,17,1090
16,2017-04-12,cloudy,18,1384
17,2017-04-12,cloudy,17,639
18,2017-04-12,rainy,16,1060
19,2017-04-12,rainy,17,926
20,2017-04-12,rainy,20,843
21,2017-04-12,sunny,14,454
22,2017-04-12,rainy,16,1023
23,2017-04-12,sunny,13,1040
24,2017-04-12,stormy,19,907
25,2017-04-12,sunny,14,649
26,2017-04-12,rainy,16,1256
27,2017-04-12,cloudy,20,1167
28,2017-04-12,rainy,15,1096
29,2017-04-12,cloudy,12,482
30,2017-04-12,sunny,18,1369
31,2017-04-12,stormy,13,793
32,2017-04-12,cloudy,17,751
33,2017-04-12,cloudy,16,871
34,2017-04-12,stormy,15,1028
35,2017-04-12,sunny,15,797
36,2017-04-12,stormy,18,1258
37,2017-04-12,cloudy,17,1205
38,2017-04-12,sunny,20,959
39,2017-04-12,cloudy,13,1057
40,2017-04-12,sunny,12,1098
41,2017-04-12,rainy,14,1139
42,2017-04-12,stormy,16,1154
43,2017-04-12,cloudy,14,945
44,2017-04-12,cloudy,18,887
45,2017-04-12,cloudy,15,1214
46,2017-04-12,sunny,17,1233
47,2017-04-12,rainy,20,945
48,2017-04-12,cloudy,17,875
49,2017-04-12,rainy,15,863
50,2017-04-12,stormy,13,1160
51,2017-04-12,sunny,17,751
52,2017-04-12,sunny,12,1143
53,2017-04-12,cloudy,11,844
54,2017-04-12,rainy,18,596
55,2017-04-12,cloudy,18,1147
56,2017-04-12,sunny,9,690
57,2017-04-12,cloudy,12,931
58,2017-04-12,cloudy,15,992
59,2017-04-12,sunny,16,1115
60,2017-04-12,cloudy,17,803
61,2017-04-12,cloudy,16,1679
62,2017-04-12,cloudy,18,1073
63,2017-04-12,stormy,21,941
64,2017-04-12,stormy,13,1056
65,2017-04-12,rainy,17,831
66,2017-04-12,rainy,17,773
67,2017-04-12,rainy,16,700
68,2017-04-12,sunny,15,1162
69,2017-04-12,rainy,12,555
70,2017-04-12,cloudy,18,956
71,2017-04-12,cloudy,19,1176
72,2017-04-12,rainy,15,905
73,2017-04-12,sunny,17,1254
74,2017-04-12,sunny,13,1483
75,2017-04-12,rainy,12,1204
76,2017-04-12,rainy,14,834
77,2017-04-12,stormy,19,1095
78,2017-04-12,cloudy,16,1204
79,2017-04-12,rainy,18,972
80,2017-04-12,rainy,17,457
81,2017-04-12,sunny,15,1441
82,2017-04-12,sunny,18,708
83,2017-04-12,sunny,13,1084
84,2017-04-12,cloudy,15,800
85,2017-04-12,rainy,17,878
86,2017-04-12,sunny,22,924
87,2017-04-12,sunny,14,953
88,2017-04-12,sunny,18,1181
89,2017-04-12,sunny,17,1128
90,2017-04-12,sunny,14,931
91,2017-04-12,rainy,16,727
92,2017-04-12,sunny,14,1103
93,2017-04-12,sunny,21,1174
94,2017-04-12,rainy,12,840
95,2017-04-12,rainy,15,1120
96,2017-04-12,rainy,19,782
97,2017-04-12,cloudy,15,1024
98,2017-04-12,rainy,17,705
99,2017-04-12,sunny,16,1201
100,2017-04-12,sunny,15,1130
101,2017-04-12,cloudy,19,1165
102,2017-04-12,rainy,14,845
103,2017-04-12,stormy,18,771
104,2017-04-12,sunny,20,860
105,2017-04-12,cloudy,19,1014
106,2017-04-12,rainy,17,1454
107,2017-04-12,sunny,17,797
108,2017-04-12,cloudy,21,953
109,2017-04-12,cloudy,17,1242
110,2017-04-12,rainy,17,993
111,2017-04-12,rainy,18,1050
112,2017-04-12,rainy,15,832
113,2017-04-12,sunny,9,1023
114,2017-04-12,sunny,17,1061
115,2017-04-12,cloudy,15,854
116,2017-04-12,sunny,20,794
117,2017-04-12,cloudy,17,534
118,2017-04-12,sunny,12,817
119,2017-04-12,rainy,7,1099
120,2017-04-12,cloudy,17,1140
121,2017-04-12,cloudy,17,1006
122,2017-04-12,cloudy,16,1271
123,2017-04-12,cloudy,18,1195
124,2017-04-12,rainy,17,849
125,2017-04-12,rainy,12,1086
126,2017-04-12,rainy,15,1122
127,2017-04-12,sunny,18,950
128,2017-04-12,stormy,14,791
129,2017-04-12,rainy,16,1147
130,2017-04-12,cloudy,20,686
131,2017-04-12,cloudy,19,875
132,2017-04-12,cloudy,19,1170
133,2017-04-12,cloudy,16,1276
134,2017-04-12,cloudy,13,729
135,2017-04-12,sunny,20,1355
136,2017-04-12,sunny,14,876
137,2017-04-12,sunny,12,1028
138,2017-04-12,cloudy,13,1325
139,2017-04-12,stormy,14,1065
140,2017-04-12,cloudy,15,1262
141,2017-04-12,cloudy,19,990
142,2017-04-12,cloudy,15,1063
143,2017-04-12,rainy,10,1273
144,2017-04-12,cloudy,20,923
145,2017-04-12,rainy,16,751
146,2017-04-12,stormy,19,986
147,2017-04-12,rainy,14,669
148,2017-04-12,sunny,17,1157
149,2017-04-12,cloudy,18,1447
150,2017-04-12,sunny,19,1228
151,2017-04-12,cloudy,16,1404
152,2017-04-12,rainy,20,1477
153,2017-04-12,rainy,18,849
154,2017-04-12,sunny,14,971
155,2017-04-12,rainy,17,863
156,2017-04-12,rainy,14,824
157,2017-04-12,sunny,21,829
158,2017-04-12,rainy,15,866
159,2017-04-12,sunny,18,1519
160,2017-04-12,cloudy,17,1305
161,2017-04-12,sunny,11,932
162,2017-04-12,stormy,20,831
163,2017-04-12,sunny,16,1130
164,2017-04-12,cloudy,18,1066
165,2017-04-12,stormy,22,844
166,2017-04-12,cloudy,17,953
167,2017-04-12,cloudy,18,967
168,2017-04-12,sunny,17,995
169,2017-04-12,rainy,14,723
170,2017-04-12,cloudy,18,865
171,2017-04-12,rainy,17,1307
172,2017-04-12,cloudy,18,830
173,2017-04-12,cloudy,19,998
174,2017-04-12,cloudy,19,1570
175,2017-04-12,cloudy,14,939
176,2017-04-12,cloudy,16,1071
177,2017-04-12,rainy,20,1181
178,2017-04-12,cloudy,16,748
179,2017-04-12,sunny,20,881
180,2017-04-12,cloudy,18,931
181,2017-04-12,sunny,14,873
182,2017-04-12,cloudy,17,926
183,2017-04-12,rainy,17,732
184,2017-04-12,sunny,11,1062
185,2017-04-12,rainy,13,764
186,2017-04-12,sunny,17,671
187,2017-04-12,stormy,13,899
188,2017-04-12,sunny,15,876
189,2017-04-12,sunny,17,1088
190,2017-04-12,cloudy,17,1134
191,2017-04-12,sunny,17,603
192,2017-04-12,cloudy,17,998
193,2017-04-12,cloudy,14,923
194,2017-04-12,sunny,17,1037
195,2017-04-12,cloudy,16,899
196,2017-04-12,sunny,17,1702
197,2017-04-12,stormy,18,883
198,2017-04-12,rainy,17,1398
199,2017-04-12,cloudy,18,1393
200,2017-04-12,sunny,16,1419
201,2017-04-12,sunny,20,1053
202,2017-04-12,cloudy,19,1392
203,2017-04-12,sunny,18,1034
204,2017-04-12,sunny,19,968
205,2017-04-12,cloudy,20,1063
206,2017-04-12,sunny,22,1134
207,2017-04-12,rainy,16,729
208,2017-04-12,sunny,16,941
209,2017-04-12,cloudy,18,925
210,2017-04-12,rainy,11,758
211,2017-04-12,rainy,15,550
212,2017-04-12,cloudy,18,1335
213,2017-04-12,rainy,14,1140
214,2017-04-12,cloudy,18,1039
215,2017-04-12,rainy,15,949
216,2017-04-12,rainy,18,726
217,2017-04-12,rainy,10,843
218,2017-04-12,rainy,18,578
219,2017-04-12,cloudy,19,884
220,2017-04-12,rainy,17,1048
221,2017-04-12,rainy,12,971
222,2017-04-12,sunny,18,893
223,2017-04-12,cloudy,14,913
224,2017-04-12,rainy,19,633
225,2017-04-12,sunny,19,1361
226,2017-04-12,cloudy,17,1016
227,2017-04-12,sunny,19,1161
228,2017-04-12,rainy,13,1159
229,2017-04-12,rainy,10,1160
230,2017-04-12,cloudy,19,678
231,2017-04-12,sunny,19,932
232,2017-04-12,cloudy,17,914
233,2017-04-12,rainy,18,1621
234,2017-04-12,rainy,14,790
235,2017-04-12,cloudy,14,655
236,2017-04-12,cloudy,18,1169
237,2017-04-12,stormy,22,1212
238,2017-04-12,rainy,18,1557
239,2017-04-12,rainy,18,1123
240,2017-04-12,cloudy,17,779
241,2017-04-12,rainy,20,693
242,2017-04-12,rainy,9,968
243,2017-04-12,sunny,12,1107
244,2017-04-12,cloudy,17,1304
245,2017-04-12,sunny,15,917
246,2017-04-12,cloudy,10,788
247,2017-04-12,cloudy,19,1174
248,2017-04-12,cloudy,18,1196
249,2017-04-12,cloudy,14,866
250,2017-04-12,rainy,12,670
251,2017-04-12,cloudy,14,1078
252,2017-04-12,stormy,16,626
253,2017-04-12,rainy,19,777
254,2017-04-12,cloudy,10,1047
255,2017-04-12,cloudy,19,1147
256,2017-04-12,cloudy,10,1143
257,2017-04-12,rainy,17,951
258,2017-04-12,cloudy,16,1384
259,2017-04-12,stormy,11,922
260,2017-04-12,stormy,25,898
261,2017-04-12,cloudy,16,1040
262,2017-04-12,stormy,12,625
263,2017-04-12,sunny,17,1289
264,2017-04-12,cloudy,15,1138
265,2017-04-12,sunny,17,521
266,2017-04-12,cloudy,19,812
267,2017-04-12,rainy,12,1241
268,2017-04-12,cloudy,17,1138
269,2017-04-12,cloudy,19,1026
270,2017-04-12,stormy,22,902
271,2017-04-12,cloudy,15,1135
272,2017-04-12,cloudy,14,958
273,2017-04-12,rainy,16,1099
274,2017-04-12,cloudy,17,727
275,2017-04-12,rainy,20,919
276,2017-04-12,sunny,17,940
277,2017-04-12,stormy,13,942
278,2017-04-12,cloudy,12,1116
279,2017-04-12,sunny,14,762
280,2017-04-12,cloudy,14,701
281,2017-04-12,cloudy,11,1187
282,2017-04-12,sunny,17,981
283,2017-04-12,cloudy,17,955
284,2017-04-12,sunny,10,1326
285,2017-04-12,stormy,13,833
286,2017-04-12,rainy,20,1247
287,2017-04-12,cloudy,14,1002
288,2017-04-12,rainy,18,998
289,2017-04-12,cloudy,14,1229
290,2017-04-12,sunny,18,780
291,2017-04-12,cloudy,13,649
292,2017-04-12,rainy,7,719
293,2017-04-12,stormy,21,1384
294,2017-04-12,cloudy,17,869
295,2017-04-12,sunny,16,939
296,2017-04-12,cloudy,17,1260
297,2017-04-12,sunny,17,1103
298,2017-04-12,cloudy,10,1050
299,2017-04-12,sunny,19,809
300,2017-04-12,cloudy,19,769
301,2017-04-12,rainy,17,1162
302,2017-04-12,cloudy,18,1090
303,2017-04-12,stormy,21,1105
304,2017-04-12,cloudy,21,833
305,2017-04-12,stormy,13,1203
306,2017-04-12,sunny,18,958
307,2017-04-12,stormy,18,890
308,2017-04-12,cloudy,16,439
309,2017-04-12,cloudy,17,1061
310,2017-04-12,stormy,14,763
311,2017-04-12,cloudy,18,836
312,2017-04-12,cloudy,17,669
313,2017-04-12,stormy,13,1366
314,2017-04-12,rainy,18,1011
315,2017-04-12,rainy,20,836
316,2017-04-12,rainy,15,905
317,2017-04-12,rainy,18,580
318,2017-04-12,cloudy,17,1123
